G,T_raw,V1,V2,V3,V4,V5,V6,V7,V8
0,26,7,1,0,9.75365254677647,9.57241073443182,1.06769251823425,0,-6.18588971141324
0,22,8,1,0,0,9.59533062689496,1.52380931377411,0,-6.52611588926686
0,20,8,1,1.38629436111989,0,9.62582181535983,1.11760210990906,0,-6.63585861304358
0,19,10,1,0,1.79175946922805,9.63135069141981,1.01456093788147,0,-6.04988084012311
0,19,10,1,0,9.87755417050962,9.63240035365618,1.00844144821167,0.00547875228747214,-6.7679315655691
0,20,7,1,0,1.94591014905531,9.61840210593161,1.13849592208862,0,-6.40990124066198
0,16,10,1,4.4188406077966,0.693147180559945,9.67363403969682,1.07895255088806,0,-6.65066540081501
0,18,6,1,1.09861228866811,0,9.6542566664586,0.99002867937088,0.0112023252018249,-7.50758511271145
0,27,8,1,3.93182563272433,0,9.54781210893048,1.79921245574951,0.00095476823651508,-6.00979895038841
0,42,7,1,0,9.24888778158842,9.3061958576197,1.35807240009308,0,-6.26464208463204
0,29,10,1,6.94889722231331,0,9.52872137317723,1.03681063652039,0.00458126159089887,-7.26551631837286
0,23,8,1,1.09861228866811,1.6094379124341,9.58932460283475,1.23107063770294,0,-6.20944787964597
0,23,10,1,0,0,9.58932460283475,1.38385367393494,0.00397762952595731,-5.82534970721957
0,22,7,1,0,0,9.60292285425333,1.19865965843201,0,-5.87363728250822
0,21,2,1,0.693147180559945,9.84670553843714,9.61393706902432,1.27664613723755,0.00801496438932652,-6.56008277745084
0,19,6,1,7.38894609761844,1.09861228866811,9.635281256585,1.36809432506561,0.0221965483317601,-6.99525874493373
0,19,9,1,4.36944785246702,1.94591014905531,9.635281256585,1.12407732009888,0.00592344046480397,-6.73813896963245
0,18,10,1,1.09861228866811,3.25809653802148,9.6542566664586,1.19335436820984,0,-6.281646457411
0,18,10,1,0,0,9.65091519053111,1.03518271446228,0,-6.43676070386236
0,22,10,1,2.07944154167984,0,9.60109785121207,1.44661092758179,0,-6.20966449621203
0,21,7,1,0,0,9.61132880805727,1.04975092411041,0,-6.59744180702547
0,20,6,1,0,0,9.61627203789599,1.39561057090759,0,-6.15328079606786
0,21,4,1,0,1.79175946922805,9.61547209118311,1.19650757312775,0.00574024580257176,-6.51668927951749
0,20,10,1,0,2.39789527279837,9.62582181535983,1.19240260124206,0,-6.20553685327289
0,20,8,1,0,0.693147180559945,9.6274046159277,1.21780955791473,0.000449402545158244,-6.10980490585849
0,18,10,1,0,0,9.64361518072361,1.29108369350433,0.0023864924538424,-6.01587491607865
0,30,9,1,0,0,9.51140746403809,1.12454974651337,0.00225965281140163,-6.22366363119448
0,28,10,1,7.1074254741107,1.38629436111989,9.5450252980233,1.33789694309235,0.00278006964878414,-6.60200180288317
0,26,10,1,0,0,9.57241073443182,1.06765687465668,0.00145910586607394,-6.52329566798312
0,26,10,1,0,0,9.57359363127504,1.10668504238129,0.000595199621681547,-6.18528810566909
0,25,7,1,0,0,9.57678741306362,1.11415123939514,0,-6.24021562877018
0,22,10,1,0,0,9.59736991792866,1.14649379253387,0.00126443614507841,-6.23726598304821
0,19,10,1,0,1.38629436111989,9.63240035365618,1.0074999332428,0,-5.86435978447815
0,21,10,1,0,0,9.61313525152847,1.05888628959656,0.000455456737233962,-7.11189822947808
0,20,9,1,0.693147180559945,0,9.6274046159277,1.00017297267914,0.0345673972957124,-7.65118478104003
0,21,7,1,0,1.94591014905531,9.61547209118311,1.1286084651947,0.0105333799705726,-6.25911363231737
0,20,6,1,1.38629436111989,0,9.62125725876259,1.43366408348083,0,-6.58346460082795
0,21,5,1,1.79175946922805,0,9.61547209118311,1.36885857582092,0.0136950493373455,-6.8978856779563
0,18,9,1,0,2.19722457733622,9.64504060535268,1.05580759048462,0.000257995409382152,-6.80385660223448
0,15,10,1,0,2.56494935746154,9.69047995840981,1.29481303691864,0,-6.38593045945506
0,27,10,1,0,0,9.54781210893048,1.3273503780365,0.0141416901005462,-6.68603599556688
0,28,9,1,0,7.69712131728263,9.5450252980233,1.07386136054993,0.00561914455947448,-6.83435170635848
0,26,10,1,7.14834574390007,0,9.57241073443182,1.04372632503509,0.0155269441671005,-7.95023089444952
0,21,8,1,0,0,9.61132880805727,1.01637804508209,0.00314545126665285,-6.13841497560594
0,20,9,1,0.693147180559945,2.63905732961526,9.6199302946613,1.00749957561493,0,-6.20293427712057
0,17,8,1,0,0,9.66007751636045,1.05776953697205,0,-6.43631493791106
0,28,10,1,0,9.75103542934445,9.54007568065896,1.01933252811432,0,-6.2854792220358
0,26,9,1,0,0,9.57241073443182,1.04481899738312,0.0121931611387548,-7.44874947718005
0,26,10,1,0,0.693147180559945,9.57359363127504,1.10516929626465,0,-6.38321880293416
0,38,10,1,0,1.94591014905531,9.38639231575654,1.72594964504242,0,-5.88104215350173
0,22,7,1,0,0,9.59736991792866,1.02499890327454,0.000407641227012921,-5.96310632561557
0,21,5,1,0,0,9.61313525152847,1.28949320316315,0,-6.70856493751736
0,20,8,1,0,0.693147180559945,9.62125725876259,1.02862143516541,0.00044310287627037,-6.38389929218687
0,22,10,1,0,1.6094379124341,9.60028566842631,1.18941557407379,0.00735339402313309,-7.22050454835813
0,21,10,1,0,0,9.61132880805727,1.04603397846222,0.00116745131773308,-6.31427002012884
0,19,7,1,0.693147180559945,0,9.63952200670166,1.10848414897919,0,-6.21338939341
0,19,10,1,1.09861228866811,1.94591014905531,9.63135069141981,0.984961032867432,0.000512724525770456,-6.75803938862733
0,17,10,1,0,0,9.66007751636045,1.09090399742127,0,-6.19163313049968
0,30,10,1,0,0,9.51620611486159,1.23306202888489,0,-6.19693177233147
0,23,10,1,7.19067603433221,0,9.58952994867208,1.12233912944794,0.00823866776823248,-6.70858262981018
0,21,8,1,7.23489842031483,0,9.61159663531029,1.20163154602051,0,-6.97037936727372
0,22,8,1,0,9.82601237925672,9.60143606611705,1.11836290359497,0.00602871850280765,-6.76920742735644
0,20,10,1,0,9.85796703723432,9.62582181535983,1.37516951560974,0.000984194631366383,-6.39905868855549
0,17,3,1,1.94591014905531,0,9.65707537428256,0.996547818183899,0.0158874377530458,-7.68597861320608
0,27,10,1,0,2.19722457733622,9.54781210893048,1.15056955814362,0.000184441750249233,-6.65948601945606
0,42,10,1,5.35658627467201,0,9.30155125202957,1.3009512424469,0.00669768195334162,-6.3365432139781
0,30,6,1,0.693147180559945,0,9.49957124441781,1.13092803955078,0,-6.03527488836438
0,29,15,1,0,0,9.52872137317723,1.3181324005127,0.00759228408535279,-6.00514406800407
0,23,6,1,2.70805020110221,0,9.58733741610482,1.04725325107575,0.000361596974283259,-5.92647303972577
0,22,7,1,0,9.82897950036107,9.60028566842631,1.29098391532898,0.000691740065596593,-6.41896947258942
0,23,10,1,7.19593722647557,2.39789527279837,9.59137616616117,1.04057276248932,0,-6.24989052064408
0,21,15,1,1.79175946922805,0,9.61393706902432,1.0124055147171,0.00772053447110338,-7.40407057423941
0,20,10,1,1.09861228866811,0,9.6199302946613,1.39941322803497,0.0036585277000068,-5.93972005587322
0,20,10,1,0,0,9.6274046159277,1.22527492046356,0,-6.2851875447916
0,19,7,1,4.36944785246702,4.29045944114839,9.6368491670127,1.34002435207367,0,-6.12500365429969
0,18,9,1,0.693147180559945,1.38629436111989,9.64646400103814,1.01589035987854,0.000635603189421508,-6.07391952361323
0,19,10,1,1.38629436111989,0,9.63240035365618,1.41778302192688,0.0138148517593591,-6.60392060707025
0,18,10,1,0,0,9.64504060535268,1.27555930614471,0.0068531803194888,-6.40458389512936
0,17,10,1,0,0,9.65707537428256,1.10514008998871,0,-6.11026218719538
0,29,10,1,0.693147180559945,0,9.53249633228804,1.11556386947632,0.0413534860729994,-6.88336993233879
0,21,8,1,0,0.693147180559945,9.61393706902432,1.07223415374756,0.00267750431105342,-5.77989502950877
0,20,1,1,7.24565506759453,0,9.6199302946613,1.12341701984405,0.0243355708206944,-6.80363748511325
0,21,10,2,0.693147180559945,0,9.61159663531029,1.04476821422577,0.00825624342790043,-6.95118591674817
0,20,6,1,0,0,9.62099200677165,1.34023785591126,0,-5.93735333332553
0,17,8,1,0,0,9.65585917954152,1.19264769554138,0.000695460901523231,-6.08718943681982
0,17,10,1,7.45414107814668,1.94591014905531,9.65860950907591,1.29457700252533,0,-6.09686732436561
0,18,10,1,0.693147180559945,3.49650756146648,9.6542566664586,1.18244588375092,0.00662801933365562,-6.45693882538565
0,16,10,1,0,0,9.66934624701238,1.168621301651,0.00335826010734651,-6.17810239589204
0,17,10,1,0.693147180559945,2.19722457733622,9.66160705588495,1.23237538337707,0.00124136096720878,-6.02603406522415
0,26,17,1,0.693147180559945,1.79175946922805,9.57150522118777,1.25088751316071,0,-6.37822204413716
0,25,4,1,1.79175946922805,1.79175946922805,9.58369542616611,1.27695727348328,0.00512694793278382,-6.12443185257998
0,24,10,1,0.693147180559945,2.30258509299405,9.58651397544895,1.00619959831238,0.00313804207247185,-6.80867168856094
0,37,10,1,0,0,9.40426106461349,1.16263806819916,0.0138447818779768,-6.47619869371022
0,21,10,1,1.09861228866811,2.83321334405622,9.60562045502598,1.00817143917084,0.00413790823998085,-6.90562687453595
0,18,10,1,0,0,9.64917577955945,1.15447854995727,0.00146451684335562,-6.18814016457404
0,17,10,1,0,0,9.66561100161985,1.11561262607575,0.0100229700607707,-6.64410127324558
0,16,9,1,0,10.0648833515589,9.67696329306244,0.999362647533417,0.000584520386481753,-6.16886433244165
0,17,10,1,7.45298232946546,0,9.65707537428256,1.32942748069763,0.00095546095242169,-6.75845097547147
0,18,3,1,0,0,9.6542566664586,1.3946043252945,0.00987066843403308,-6.35937691258076
0,20,8,1,0,0,9.6274046159277,1.05542075634003,0.00926541010471369,-6.45414207753087
0,23,10,1,1.79175946922805,9.81923600008854,9.58952994867208,1.01615285873413,0.0280528980787816,-6.38710308706384
0,21,10,1,0,0,9.61313525152847,1.04902446269989,0.00774729225839165,-6.6050914525137
0,20,8,1,0,0,9.62099200677165,1.00893032550812,0.0311253719807924,-7.56183763082015
0,17,10,1,7.45298232946546,9.90678211948556,9.65707537428256,1.05739188194275,0,-6.60470237914538
0,18,5,1,0,0,9.64504060535268,1.49875807762146,0.0108571391552738,-6.5306819370595
0,25,3,1,7.1777824161952,1.38629436111989,9.58204184993154,1.20093548297882,0.0152751195225947,-6.70955492875226
0,20,10,1,0,1.09861228866811,9.62099200677165,1.29251062870026,0.0168722499869594,-7.12709957966132
0,18,9,1,0,1.09861228866811,9.6542566664586,1.08908426761627,0.00631738361300992,-6.4708208947347
0,24,4,1,0.693147180559945,1.6094379124341,9.58733741610482,1.32181560993195,0,-6.59392350247728
0,17,9,1,0.693147180559945,0,9.66007751636045,1.14941239356995,0,-6.29613204758078
0,16,3,1,2.56494935746154,0,9.67363403969682,1.19706857204437,0.00452000116365019,-7.09317187191327
0,15,10,1,3.66356164612965,0,9.6825914737624,1.26767003536224,0.00585742572533886,-6.64158902792109
0,14,10,1,1.38629436111989,0,9.70369424983013,1.66510832309723,0.0197643658549654,-6.33432197252198
0,14,10,1,0,0.693147180559945,9.69670935530818,1.0536515712738,0.0026688140862605,-6.64774299358526
0,12,10,1,0,0,9.73174978928182,1.16120159626007,0.000670812558644716,-6.06430828296196
0,12,10,1,0.693147180559945,0,9.72010543354485,1.41197180747986,0.00137462013843384,-6.53314331447657
0,5,7,1,0,0,9.79757132694458,1.09615111351013,0,-6.00064214386818
0,4,10,1,7.88683299895506,0,9.81416441457593,1.07385337352753,0.00574409091479315,-6.37917669577785
0,22,9,1,1.38629436111989,0,9.59736991792866,1.26882576942444,0,-5.83476749538642
0,20,9,1,7.36201055125973,0,9.62582181535983,1.0196191072464,0,-6.20032802544877
0,24,5,1,0.693147180559945,0,9.58678853101385,1.08979988098145,0.0192065139281049,-6.70310540263108
0,21,7,1,0,2.30258509299405,9.60562045502598,1.412562251091,0.00109073419643096,-6.00703336031289
0,20,10,1,0,2.39789527279837,9.6274046159277,1.01122009754181,0.0165745477185333,-7.12073657073557
0,19,10,1,2.19722457733622,0,9.63135069141981,1.14134871959686,0,-6.77647686080046
0,20,9,1,7.24208235925696,0,9.61840210593161,1.15949809551239,0.00768235090832578,-6.5010795967195
0,18,8,1,0.693147180559945,1.09861228866811,9.65233025476672,1.30866503715515,0.00634562898543367,-6.38299404517318
0,14,6,1,0.693147180559945,0.693147180559945,9.69793830962287,1.10611259937286,0.0058648922035501,-6.51849588102664
0,11,9,1,0.693147180559945,0,9.74132150194574,1.11816275119781,0.00162979438835675,-6.90969702332757
0,13,8,1,0,0,9.72010543354485,1.18720281124115,0,-6.92654863290699
0,9,10,1,0,0.693147180559945,9.76088658393711,1.14145815372467,0.00480408565583231,-6.29692969430395
0,23,10,1,0,0.693147180559945,9.58733741610482,1.04004347324371,0.00432406275314445,-6.36192259324839
0,22,5,1,7.2211050981825,0,9.60109785121207,1.25994217395782,0.0109112390257289,-6.93290500308109
0,18,10,1,7.44658509915773,0,9.65233025476672,1.04473757743835,0.00844599297842836,-7.4466067097729
0,17,10,1,2.83321334405622,1.94591014905531,9.66561100161985,1.08593535423279,0.00116922481251067,-6.76472033818701
0,10,8,1,7.71467747380093,0,9.75150119553825,1.23931682109833,0.00407342330861228,-6.73004282412427
0,5,10,1,1.79175946922805,0,9.79945948211208,1.11620366573334,0.000732752744511736,-6.57934771107767
0,21,1,1,0,9.84442733140658,9.61159663531029,1.41866958141327,0,-6.41373826656961
0,22,10,1,0,0,9.60292285425333,1.34434902667999,0,-6.49508181818112
0,19,10,1,2.07944154167984,0,9.63135069141981,1.35145545005798,0,-6.87467004680857
0,20,8,1,0,0,9.61627203789599,1.03931558132172,0,-6.10793947770804
0,19,6,1,0,0,9.63049702882734,1.23513150215149,0.0104084834714078,-6.53554845453793
0,18,3,1,0,9.88898286633325,9.64361518072361,1.32267928123474,0.00663264764188755,-6.49188517999258
0,17,6,2,7.49831587076698,0.693147180559945,9.66160705588495,1.29740607738495,0.00932434879515217,-6.28024907778178
0,18,10,1,0,2.63905732961526,9.65091519053111,1.09413075447082,0,-6.05195145780755
0,17,10,1,0,0,9.65585917954152,1.16939389705658,0.00523086552953498,-6.13527118012416
0,15,8,1,1.38629436111989,3.09104245335832,9.69047995840981,1.01966369152069,0.00122722795382788,-6.26241895315601
0,16,4,1,0,0,9.67696329306244,1.54190349578857,0.00225517720213624,-6.16137749190585
0,15,10,1,7.55381085200823,0.693147180559945,9.69047995840981,1.01527678966522,0.000717371843410112,-6.16544313909878
0,30,6,1,3.61091791264422,0,9.51620611486159,1.33880591392517,0.0126710876823718,-6.60724897808371
0,11,10,1,0,0,9.73577870811002,1.13657999038696,0.00693500817259943,-7.23822001280801
0,9,10,1,7.72179177681754,3.87120101090789,9.75591518806899,1.20357418060303,0,-6.14249081121711
0,9,10,1,0,0.693147180559945,9.75695775984023,1.01210021972656,0.0015125293419887,-6.12765696209251
0,23,10,1,0,9.81918160348287,9.59137616616117,1.08654987812042,0.00113379311009423,-6.23544861729035
0,23,8,1,0,0,9.58788600008621,1.90549755096436,0,-6.14225504855942
0,22,10,1,7.21670948670946,2.07944154167984,9.59981159033,1.26107501983643,0,-6.13413052058108
0,22,8,1,2.30258509299405,2.30258509299405,9.60292285425333,1.09829914569855,0.00228670899090636,-6.28437023041703
0,20,8,1,0,0,9.62145615159316,1.01566624641419,0.0022510490497744,-5.96312308908181
0,20,10,1,0.693147180559945,2.77258872223978,9.61840210593161,1.14885807037353,0.00218215602246232,-6.65519649935777
0,18,10,1,1.09861228866811,0,9.64917577955945,1.12651550769806,0.00266477619229396,-6.44637190915212
0,19,7,1,0,1.38629436111989,9.63371088395318,1.20790839195252,0.00557714494248463,-6.16133550226141
0,17,8,1,1.09861228866811,3.76120011569356,9.66007751636045,1.24163913726807,0.00245403324217963,-6.89494112379956
0,18,9,1,0.693147180559945,2.07944154167984,9.65091519053111,1.18413615226746,0,-5.8279918175295
0,18,3,1,0,0,9.64814358799629,1.11823427677154,0.00390046695783713,-6.91188744640567
0,18,7,1,0,0,9.64917577955945,1.02819848060608,0,-6.01946334508916
0,16,6,1,0,10.0576239465471,9.66934624701238,1.15912461280823,0,-6.42862310152551
0,14,8,1,7.57712193087668,0,9.69504786758711,1.06385350227356,0,-6.76100632299118
0,12,10,1,0,2.89037175789616,9.72966973623339,1.17332530021668,0.00126364513743093,-5.98575273908802
0,9,10,1,0,0,9.75591518806899,1.18260824680328,0,-6.35750861024234
0,24,9,1,0,0,9.58658262140744,1.10751843452454,0.00442943125667789,-6.41067934585466
0,24,8,3,7.18462915271732,0,9.58658262140744,1.21941494941711,0.00334506768098812,-7.29068534163636
0,24,10,1,0,1.94591014905531,9.58658262140744,1.08966970443726,0,-6.31994730673731
0,20,10,1,1.38629436111989,0,9.62145615159316,1.08563756942749,0.00616890611085777,-7.07652712564576
0,18,6,1,0,2.30258509299405,9.65233025476672,1.17564237117767,0.0121802740521294,-5.75997716985327
0,18,10,1,0,2.39789527279837,9.64917577955945,1.15063643455505,0.00865922975862354,-6.26886493630738
0,15,10,1,1.09861228866811,0,9.6825914737624,1.14242398738861,0.0100466961510306,-6.19878290479337
0,22,6,1,7.22256601882217,0,9.60292285425333,1.09751152992248,0.0017332480549947,-7.17690510090322
0,10,8,1,0,3.2188758248682,9.7495201892387,1.07159900665283,0,-6.22773964137313
0,4,8,1,7.87777633327726,10.2279233553322,9.80939662913653,1.04275619983673,0,-6.55769518660907
0,5,10,1,0,0,9.80377770838712,1.00451183319092,0.00138011661169609,-6.63435405528446
0,23,7,1,1.6094379124341,0,9.59137616616117,1.02502596378326,0.00873142255354712,-6.78987000945471
0,21,10,1,7.23489842031483,0,9.61313525152847,1.23322784900665,0.00239934624174992,-6.6091207995225
0,21,18,1,7.23489842031483,2.99573227355399,9.61313525152847,1.00436043739319,0.0164329183125128,-7.29844673149285
0,19,10,1,0,0,9.63789307654835,1.06052780151367,0.00519733460429668,-6.88050656018803
0,19,8,1,0.693147180559945,2.07944154167984,9.63789307654835,1.07862496376038,0.0103041112181518,-7.08531903248017
0,18,10,1,0.693147180559945,0,9.6542566664586,1.2877494096756,0,-6.20714761284809
0,17,10,1,7.45298232946546,0,9.65707537428256,1.24175703525543,0.0131727590880301,-6.6470697208808
0,17,9,1,7.45298232946546,1.79175946922805,9.65707537428256,0.991450190544128,0,-6.22378324512156
0,16,10,1,0,0,9.67363403969682,0.988939940929413,0,-6.28648025160108
0,11,10,1,7.66949525100769,0.693147180559945,9.73500972756282,1.1603718996048,0.013803009726719,-6.82892380108377
0,20,7,1,2.39789527279837,0,9.61840210593161,1.45638918876648,0.00813573917878066,-6.14514228569673
0,21,7,1,2.30258509299405,1.6094379124341,9.61393706902432,1.11699497699738,0.0157674222553731,-7.15715720592188
0,13,10,1,1.38629436111989,0,9.71438304344534,1.01125502586365,0.000182877786623171,-6.38058212571827
0,4,10,1,0,0,9.81115294133333,1.20027101039886,0.00707912114175744,-6.29415737727024
0,5,8,1,2.70805020110221,0,9.80510265061473,1.04266130924225,0.0189082683566978,-7.4355700363964
0,23,10,1,0,2.70805020110221,9.58788600008621,1.10748219490051,0.000623116805291305,-6.17696840407763
0,19,8,1,4.36944785246702,2.19722457733622,9.635281256585,1.54648220539093,0.000412657007474832,-5.97774867745222
0,18,7,1,0,9.89636222759354,9.64814358799629,1.01233088970184,0,-6.90677521042274
0,16,10,1,7.51752085060303,0,9.67325644372002,1.02944588661194,0.0183708002403703,-7.21204178197219
0,16,10,1,0,0.693147180559945,9.67539427149601,1.02516961097717,0.0012300876951687,-5.74726783349647
0,9,10,1,2.484906649788,0,9.75846178048587,1.14749217033386,0.0149041436984956,-6.55955578455326
0,23,7,1,0,0,9.58788600008621,1.13957381248474,0,-6.17912120121817
0,22,10,1,0,0,9.60292285425333,1.033527135849,0,-6.51370470195179
0,20,9,1,0,0,9.61547209118311,1.20021986961365,0.00870240147170651,-6.52351278232667
0,21,9,1,0,0,9.61547209118311,1.12375378608704,0.00619047830407584,-6.68207160040503
0,20,10,1,0,2.39789527279837,9.62099200677165,1.08608973026276,0,-6.23588383451984
0,18,8,1,0,0,9.64814358799629,1.21884310245514,0.0324119542722424,-6.67261384831948
0,18,10,1,0,0,9.6542566664586,1.21303057670593,0,-6.55092170553637
0,19,7,1,2.39789527279837,1.79175946922805,9.63789307654835,1.29663252830505,0,-6.70464474789566
0,18,10,1,7.44658509915773,0,9.65233025476672,1.183837890625,0.0029961904179543,-6.96873916076439
0,18,10,1,7.43425738213313,0,9.64917577955945,1.17048001289368,0,-6.22793913544918
0,15,8,1,7.55381085200823,0,9.69047995840981,1.145228266716,0.0179400987019618,-7.1438210053869
0,21,6,1,7.23489842031483,0,9.61132880805727,1.10177528858185,0.0225994971818374,-7.23425398044091
0,22,10,1,0,0,9.60292285425333,1.15788531303406,0.0193178046379043,-6.77873610592466
0,19,10,1,7.39079852173568,0,9.6368491670127,1.20843195915222,0.00603743235539234,-6.34253427693638
0,16,5,1,0.693147180559945,0,9.67363403969682,1.20621144771576,0,-7.03654411237002
0,14,4,1,2.70805020110221,0,9.70454868991874,1.06899034976959,0.0295953984560111,-7.20272363083744
0,11,5,1,0,1.79175946922805,9.74619026064691,1.11645567417145,0.00868968923300205,-7.2592244578592
0,10,10,1,7.70930833338587,0,9.74841144463237,1.33511281013489,0,-6.40344987014809
0,9,10,1,0,0,9.76088658393711,1.04362177848816,0,-6.53559378276451
0,9,10,1,2.77258872223978,1.09861228866811,9.76088658393711,1.00170767307281,0.00236598466084554,-6.15300719272637
0,9,9,1,3.63758615972639,0,9.75695775984023,1.20901989936829,0.0219855505408784,-7.04419384226361
0,9,9,1,0,0,9.76393808758604,1.03771948814392,0,-6.36105913188279
0,5,7,1,0,0,9.80377770838712,1.09876108169556,0,-5.90879737526245
0,24,2,1,1.09861228866811,0.693147180559945,9.58658262140744,1.15801584720612,0.00919363617342997,-6.82033047313277
0,30,9,1,6.92264389147589,7.61085279039525,9.51244296708919,1.03129410743713,0.0141526649413239,-7.31500298553471
0,18,8,1,0.693147180559945,3.95124371858143,9.64814358799629,1.27585601806641,0.00906535663944702,-5.76600042628931
0,19,10,1,1.6094379124341,0,9.63952200670166,1.200967669487,0.0225752634117733,-6.5064016735057
0,21,10,1,0,0.693147180559945,9.61132880805727,1.11938977241516,0.00150808301600091,-5.92334227794405
0,16,3,1,2.56494935746154,0,9.67363403969682,1.05874800682068,0.00100844421131217,-7.39265927397802
0,11,4,1,1.6094379124341,10.1696139620222,9.74437458087906,1.14178121089935,0.00255344771545638,-6.64378443696033
0,9,10,1,0.693147180559945,0,9.75984810233452,1.31185626983643,0.0126397834227712,-6.23927344665861
0,23,11,1,2.70805020110221,0,9.58733741610482,1.00820422172546,0.0382329965606317,-7.68063879682825
0,22,10,1,0,0,9.5989305628595,1.28689205646515,0.0146884126288583,-6.8053373871145
0,24,10,1,1.09861228866811,9.81771177551472,9.58678853101385,1.0975329875946,0,-6.24200581693775
0,18,10,1,0,0,9.64361518072361,1.2007315158844,0,-6.2439112878053
0,19,1,1,7.38647084882989,0,9.63371088395318,0.993435025215149,0.0148585881550085,-7.67596681262999
0,17,10,1,1.09861228866811,0,9.66160705588495,1.38892531394958,0,-6.20397761744554
0,16,9,1,0.693147180559945,2.77258872223978,9.66934624701238,1.12404036521912,0.00157497338819247,-6.4555509276019
0,17,8,1,7.49831587076698,0,9.66160705588495,1.20922124385834,0.019186348183359,-6.32981114075774
0,16,10,1,0,0,9.67865507578996,1.1278258562088,0.0177475701131364,-6.64006382249019
0,15,1,1,7.53369370984863,0,9.6825914737624,1.05519485473633,0.0190317564919123,-7.38147800601646
0,14,10,1,7.58882987830781,1.09861228866811,9.70369424983013,0.995810806751251,0.00200949232714187,-7.0307622974769
0,12,8,1,7.62997570702779,0,9.72010543354485,1.31208157539368,0.00511709249511174,-6.86085884242743
0,10,10,1,7.70930833338587,0,9.74841144463237,1.2172486782074,0.00130098769050847,-6.11164351917566
0,23,10,1,0,0,9.58733741610482,1.1078896522522,0.00331842520272579,-6.77361658528507
0,24,10,1,0,2.484906649788,9.58733741610482,1.0950368642807,0,-6.46026688401596
0,23,7,1,1.38629436111989,9.8197254364308,9.59253685314499,1.20207285881043,0,-6.05645509463092
0,20,10,1,0,2.07944154167984,9.6274046159277,1.15757977962494,0,-6.83833939749349
0,20,10,1,1.6094379124341,0,9.62145615159316,1.07843565940857,0.00181466477988276,-6.46406060477599
0,17,10,1,0,0,9.65860950907591,1.17835164070129,0.000536517453280533,-6.0155026150253
0,16,7,1,0.693147180559945,10.0586091894034,9.66934624701238,1.11402630805969,0,-6.10204386442071
0,17,10,1,0,0.693147180559945,9.66561100161985,1.44729351997376,0.00397492813383008,-6.38726730060941
0,15,10,1,0,0,9.69047995840981,1.01658987998962,0.00297479317330093,-6.20454195467318
0,15,8,1,2.63905732961526,0,9.68128106204326,1.23976492881775,0.00896654352440688,-6.45017118782829
0,11,9,1,0,0,9.73790511174645,1.30459773540497,0.0145743329077959,-6.42578885316027
0,10,8,1,7.71868549519847,0.693147180559945,9.75365254677647,1.00636041164398,0.00219672817898125,-6.11082403016533
0,9,10,1,0,0,9.76088658393711,1.27130818367004,0.0158375775169645,-7.039868210456
0,5,9,1,0.693147180559945,0,9.79945948211208,1.27837193012238,0,-6.85491826952371
0,4,10,1,2.19722457733622,0,9.80939662913653,1.24040865898132,0.00479602281886561,-6.20389398393625
0,18,8,1,0.693147180559945,1.6094379124341,9.6542566664586,1.03512740135193,0.00344714690778929,-6.2046420040948
0,15,5,1,0,0,9.68128106204326,1.36130928993225,0.00671703990511921,-6.42000086961405
0,15,10,1,0.693147180559945,1.09861228866811,9.6825914737624,1.28506302833557,0.0267961755879279,-6.49597754707196
0,10,8,1,7.71467747380093,0,9.75150119553825,1.15642738342285,0.00257146378330542,-6.39334275026714
0,9,10,1,2.39789527279837,0,9.76393808758604,1.02025318145752,0.00530993986105439,-6.98105307448597
0,23,9,1,0,2.77258872223978,9.59444564096294,1.22636520862579,0,-6.14331325402006
0,20,10,1,0,0,9.62125725876259,1.00296306610107,0,-6.67349754865457
0,19,9,1,1.09861228866811,1.94591014905531,9.63240035365618,1.24072921276093,0.000332280669352622,-5.98233882643482
0,18,5,1,0,0,9.64504060535268,1.47635233402252,0.0134818375050259,-6.7736922651969
0,16,8,1,2.07944154167984,0,9.67539427149601,1.24508988857269,0.000771846316703148,-5.73006840621916
0,9,8,1,0,0,9.76393808758604,1.06149458885193,0,-6.09319547455506
0,4,7,1,7.8811822022271,0,9.81115294133333,1.07188367843628,0,-6.25771673517571
0,23,10,1,0,0,9.58788600008621,0.987890422344208,0.0183433797168756,-7.51620308750088
0,23,10,1,1.79175946922805,0,9.59444564096294,1.07455062866211,0.00547505262543821,-6.40330284641439
0,16,9,1,2.39789527279837,0.693147180559945,9.67865507578996,1.23908019065857,0.0067513075004996,-6.62803986332625
0,10,10,1,7.71199650704767,0,9.7495201892387,1.08319365978241,0.020021180371936,-7.06031399561141
0,5,10,1,0,3.2188758248682,9.80134407886742,1.1766232252121,0.00597905331343536,-6.22063852668537
0,23,6,1,7.19743535409659,1.6094379124341,9.59253685314499,1.46358942985535,0,-6.55163875719178
0,24,8,1,0,1.79175946922805,9.58678853101385,1.34125280380249,0.00500736998755095,-6.09839581846635
0,22,10,1,0,0,9.60028566842631,1.12251198291779,0.0109721822936367,-7.34533979456002
0,23,9,1,1.09861228866811,0,9.59062441488709,1.05893874168396,0.0415133457495574,-7.6602701630938
0,18,10,1,1.09861228866811,0,9.64646400103814,1.09420919418335,0.0013904692649038,-6.33502315203955
0,22,9,1,7.22256601882217,0,9.60292285425333,1.17562258243561,0.00214317775541174,-6.24838663348292
0,18,8,1,7.42892719480227,0,9.64646400103814,1.09477353096008,0,-5.97404402583455
